1,0.3687640942225015
9,1.3190384744883668
13,2.1785945720154953
17,3.4030954500870845
18,3.688686089244985
21,4.153084271503592
23,4.5214518898240685
25,4.7881881928064844
26,4.957555391523026
28,5.25117892570633
29,5.318653223305667
31,5.74806020741454
32,5.941968304448497
33,6.0099772531763636
36,6.38973705038199
37,6.667328952675823
38,6.799842936843251
40,7.049845490698281
41,7.044105776156668
46,7.4971085972640745
48,7.760417382828584
50,7.915897406592525
51,7.989310963554707
53,8.172926624050556
54,8.196263972118851
55,8.328387826294772
56,8.346466045002359
59,8.729279530420444
62,8.884490679296826
69,9.278009446196265
70,9.369101669873482
72,9.43972624573787
81,9.725224894371223
82,9.713757001379044
83,9.70718531297809
85,9.85875889333565
86,9.766178119975812
89,9.82822408073059
95,9.838518824474532
96,9.779207080810725
98,9.787597490428363
100,9.73450116612666
102,9.754726472166228
103,9.775529514804061
104,9.66207124789782
107,9.504621587641305
108,9.505423034936461
109,9.47746894695133
110,9.275410649759218
111,9.21992184584207
112,9.194755176168089
116,9.126412807597163
118,9.055071408666246
120,8.89702987256309
121,8.823598235327074
128,8.274255588926735
129,8.176616011487926
130,8.184233704717162
132,8.193511706038526
135,9.335728269896553
137,7.6127658178725035
138,7.524033698854664
139,7.505003980942453
140,7.495504815069953
142,7.2699148867041075
143,7.212004329126811
144,7.035428723189188
146,6.893926980089007
148,6.7583005292067355
151,6.418331917933114
152,6.292035330450857
153,6.121139927810432
154,5.706507853580601
155,5.44116819612853
159,5.198120008233015
161,4.519993056768545
162,4.325234141287575
163,4.244474682644481
165,3.720183962917603
167,3.4986537043265016
168,3.3323544095835427
177,0.26986595053941387
196,-0.012382063365165716
197,0.17311304621896226
198,0.3781462116472865
200,0.8934820112501033
201,1.3590195480872802
203,1.6829176208388485
207,1.8390314217716022
209,1.6952622894189224
210,1.3338963150256333
211,1.3909461814339779
212,1.3854352476109482
213,1.4105363535061561
217,1.932761413790582
220,2.053061357388411
221,1.9031821001756055
225,2.1681197379445094
230,1.8660159576362656
235,2.02401252485751
237,1.9113464842498125
241,2.0183714653669247
242,2.089274640256881
243,2.3226028547162096
244,2.7405318176302225
246,2.430299611851149
250,2.433017209768876
251,2.4665146112893956
252,2.3970759384284652
255,2.4471740775338366
256,2.9352036001040114
260,2.507988331071973
263,2.147677764741199
264,2.154742870118617
265,2.2051487086388906
266,2.17438755862425
268,2.281891387704622
271,2.4444401589991225
272,2.414631327682017
276,2.541622407548272
277,2.5539487089348647
278,2.3483815527085716
279,2.3369241991416514
282,2.7379699547884853
284,3.4556784923888486
289,3.856674279909241
291,2.3099546486894975
292,2.3115762105828104
298,2.0901860225572952
300,2.3372095002050237
301,2.674494088016725
304,2.554929265359726
305,2.55429902853584
307,3.7160730990510347
308,9.174096679574843
310,10.46837515318556
312,9.743406306358112
313,9.356142839998572
315,9.014394906170224
320,8.63682064172227
324,7.21637476273154
326,8.43433729271363
327,8.389475954052594
329,7.101520809058171
332,7.504617414540737
336,6.741189630023546
337,7.109705263854793
340,6.47187081733064
342,6.204406397854473
343,6.153809088244388
344,5.870906382130081
345,5.3468266102501625
347,5.235112374077353
349,5.001331724836845
350,4.940687045027805
351,4.419465642015846
355,4.106969516623854
356,3.914309360776248
358,3.290891337381176
359,3.1968310761906142
362,2.492942324786861
363,2.115677839745622
366,0.2711198997876721
392,2.2200271472151805
394,2.4770314729075973
397,3.7370419368798333
398,3.9597072658111108
403,5.1971204563200155
406,5.519743696945511
407,5.404329503874028
408,5.514423013906764
410,6.16246080859246
415,6.735377884611601
416,6.815934231293762
417,6.8756306097969455
418,6.861384889284144
419,6.959520264647324
420,7.163504482020675
421,7.238955476891705
428,7.959580300257899
430,8.166830622545929
431,8.218610250803978
432,8.293766338918148
437,8.664836852652003
439,8.775379583333319
441,8.885690874456772
442,8.921523517466339
443,8.942746660313848
444,9.05135548457734
445,9.0906604387187
448,9.208431446472366
449,9.352919403019612
451,9.339751291976418
453,9.467274533031954
457,9.578362318057122
458,9.578850065677843
459,9.61980659128493
461,9.57140139050694
464,9.651695448948958
465,9.65854204287153
468,9.67095440786448
470,9.640784059429315
471,9.64534908898539
472,9.691264545032228
473,9.661626886144742
474,9.684501655513083
475,9.621876030292471
477,9.543081996375044
478,9.589706036845438
481,9.496799486809536
482,9.469464420454143
483,9.423498506307997
484,9.444209606242385
486,9.356346380874543
487,9.457658740955502
489,9.261195169709326
492,9.081129993179069
493,8.941542009934139
496,8.83224377181392
499,8.684774232987328
501,8.621994277528358
507,8.111689645960935
514,7.518628547774433
516,7.329754837996251
519,7.2245725397799685
520,7.248761550727032
525,6.5714601276865405
529,6.166316998629996
530,6.061420481743749
531,5.6689091143862775
533,5.294457532796053
535,5.204966529269808
538,4.925895511254782
539,4.870094765988197
541,4.216893940829138
543,3.6300501806222245
544,4.073760432971147
545,3.870305855973142
549,2.968252535333084
552,2.184440734781404
553,1.5297966956053206
554,1.161053802850644
555,0.22740905141163897
577,0.0756291387483099
578,0.09290280501405596
579,0.12266025584897407
580,0.1630375968991993
581,0.16673302659773867
588,0.26521481192667967
590,0.3269753533566367
591,1.0938637763100016
593,0.7958602380095707
594,0.15495548849567736
595,0.9028518730054358
597,0.4193008120612832
598,0.4210966512630591
600,0.5756392647355338
602,0.6578450393129951
603,0.7261684665980499
604,0.7759058903613149
605,0.8567862059895953
606,0.8699056657523742
